event-id,visible,timestamp,location-long,location-lat,location-error-text,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
2549646817,true,2014-06-14 09:21:33.000,-54.07,-2.7,"-3.6:-54.59:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646818,true,2014-06-14 21:57:56.000,-54.07,-2.7,"-3.6:-54.59:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646819,true,2014-06-15 09:19:57.000,-54.07,-2.7,"-3.6:-54.59:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646820,true,2014-06-15 21:58:56.000,-54.07,-2.7,"-3.6:-54.59:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646821,true,2014-06-16 09:22:38.000,-54.14,-2.7,"-3.6:-54.59:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646822,true,2014-06-16 21:58:33.000,-54.52,-2.7,"-3.6:-54.59:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646823,true,2014-06-17 09:21:36.000,-54.07,-2.7,"-3.6:-54.59:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646824,true,2014-06-17 21:56:44.000,-54.07,-2.7,"-3.6:-54.59:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646825,true,2014-06-18 09:19:44.000,-54.07,-2.7,"-3.6:-54.59:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646826,true,2014-06-18 21:59:23.000,-54.07,-2.7,"-3.6:-54.59:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646827,true,2014-06-19 09:20:54.000,-54.07,-2.7,"-3.6:-54.59:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646828,true,2014-06-19 22:02:23.000,-54.07,-2.7,"-3.6:-54.59:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646829,true,2014-06-20 09:26:36.000,-54.07,-2.7,"-3.6:-54.59:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646830,true,2014-06-20 21:58:47.000,-54.07,-2.7,"-3.6:-54.52:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646831,true,2014-06-21 09:20:54.000,-54.07,-2.7,"-3.6:-54.52:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646832,true,2014-06-21 21:55:59.000,-54.07,-2.7,"-3.6:-54.52:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646833,true,2014-06-22 09:32:35.000,-54.07,-2.7,"-3.6:-54.52:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646834,true,2014-06-22 22:00:35.000,-54.52,-2.7,"-3.15:-54.52:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646835,true,2014-06-23 09:21:36.000,-54.52,-2.7,"-3.15:-54.52:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646836,true,2014-06-23 22:02:23.000,-54.52,-2.7,"-3.15:-54.52:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646837,true,2014-06-24 09:22:40.000,-54.52,-2.7,"-3.15:-54.52:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646838,true,2014-06-24 22:00:29.000,-54.52,-2.7,"-3.15:-54.52:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646839,true,2014-06-25 09:24:24.000,-54.52,-2.7,"-3.15:-54.52:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646840,true,2014-06-25 21:55:15.000,-54.52,-2.7,"-3.15:-54.52:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646841,true,2014-06-26 09:22:11.000,-54.52,-2.7,"-3.15:-54.52:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646842,true,2014-06-26 22:00:47.000,-54.52,-2.7,"-3.15:-54.52:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646843,true,2014-06-27 09:28:11.000,-54.52,-2.7,"-3.15:-54.52:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646844,true,2014-06-27 21:59:06.000,-54.07,-2.7,"-3.15:-54.52:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646845,true,2014-06-28 09:20:21.000,-54.14,-2.7,"-3.15:-54.52:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646846,true,2014-06-28 22:00:30.000,-54.07,-2.7,"-3.15:-54.52:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646847,true,2014-06-29 09:23:27.000,-54.07,-2.7,"-3.15:-54.52:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646848,true,2014-06-29 22:00:24.000,-54.07,-2.7,"-3.15:-54.52:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646849,true,2014-06-30 09:26:36.000,-54.07,-2.7,"-3.15:-54.52:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646850,true,2014-06-30 21:56:17.000,-54.07,-2.7,"-3.15:-54.52:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646851,true,2014-07-01 09:18:37.000,-54.07,-2.7,"-3.15:-54.52:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646852,true,2014-07-01 21:59:35.000,-54.07,-2.7,"-3.15:-54.52:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646853,true,2014-07-02 09:21:36.000,-54.07,-2.7,"-3.15:-54.52:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646854,true,2014-07-02 22:07:23.000,-54.07,-2.7,"-3.15:-54.52:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646855,true,2014-07-03 09:24:30.000,-54.07,-2.7,"-3.15:-54.52:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646856,true,2014-07-03 22:00:33.000,-54.07,-2.7,"-3.15:-54.52:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646857,true,2014-07-04 09:25:54.000,-54.07,-2.7,"-3.15:-54.52:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646858,true,2014-07-04 22:01:15.000,-54.07,-2.7,"-3.15:-54.52:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646859,true,2014-07-05 09:28:26.000,-54.07,-2.7,"-3.15:-54.52:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646860,true,2014-07-05 21:59:47.000,-54.07,-2.7,"-3.15:-54.52:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646861,true,2014-07-06 09:21:36.000,-54.07,-2.7,"-3.15:-54.52:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646862,true,2014-07-06 22:00:38.000,-54.07,-2.7,"-3.15:-54.52:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646863,true,2014-07-07 09:25:10.000,-54.07,-2.7,"-3.15:-54.52:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646864,true,2014-07-07 22:01:07.000,-54.07,-2.7,"-3.15:-54.52:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646865,true,2014-07-08 09:24:15.000,-54.07,-2.7,"-3.15:-54.52:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646866,true,2014-07-08 22:03:58.000,-54.07,-2.7,"-3.15:-54.52:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646867,true,2014-07-09 09:26:36.000,-54.07,-2.7,"-3.15:-54.14:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646868,true,2014-07-09 22:04:39.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646869,true,2014-07-10 09:28:54.000,-54.07,-2.7,"-3.15:-54.52:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646870,true,2014-07-10 22:02:23.000,-54.07,-2.7,"-3.15:-54.14:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646871,true,2014-07-11 09:29:37.000,-54.07,-2.7,"-3.15:-54.52:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646872,true,2014-07-11 22:03:07.000,-54.07,-2.7,"-3.15:-54.52:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646873,true,2014-07-12 09:28:16.000,-54.07,-2.7,"-3.15:-54.52:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646874,true,2014-07-12 22:03:07.000,-54.07,-2.7,"-3.15:-54.52:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646875,true,2014-07-13 09:34:57.000,-54.07,-2.7,"-3.15:-54.52:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646876,true,2014-07-13 21:59:32.000,-54.07,-2.7,"-3.15:-54.14:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646877,true,2014-07-14 09:29:21.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646878,true,2014-07-14 22:03:58.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646879,true,2014-07-15 09:31:33.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646880,true,2014-07-15 22:04:25.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646881,true,2014-07-16 09:27:18.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646882,true,2014-07-16 22:03:07.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646883,true,2014-07-17 09:28:05.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646884,true,2014-07-17 22:03:31.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646885,true,2014-07-18 09:27:19.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646886,true,2014-07-18 22:05:16.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646887,true,2014-07-19 09:27:53.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646888,true,2014-07-19 22:04:02.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646889,true,2014-07-20 09:24:37.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646890,true,2014-07-20 22:06:41.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646891,true,2014-07-21 09:25:10.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646892,true,2014-07-21 22:05:20.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646893,true,2014-07-22 09:27:56.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646894,true,2014-07-22 22:05:49.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646895,true,2014-07-23 09:22:38.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646896,true,2014-07-23 22:04:44.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646897,true,2014-07-24 09:25:54.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646898,true,2014-07-24 22:04:27.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646899,true,2014-07-25 09:29:57.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646900,true,2014-07-25 22:04:32.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646901,true,2014-07-26 09:26:36.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646902,true,2014-07-26 22:07:23.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646903,true,2014-07-27 09:27:09.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646904,true,2014-07-27 22:08:07.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646905,true,2014-07-28 09:26:36.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646906,true,2014-07-28 22:03:47.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646907,true,2014-07-29 09:28:16.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646908,true,2014-07-29 22:08:07.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646909,true,2014-07-30 09:25:28.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646910,true,2014-07-30 22:07:23.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646911,true,2014-07-31 09:33:38.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646912,true,2014-07-31 22:03:40.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646913,true,2014-08-01 09:22:53.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646914,true,2014-08-01 22:06:41.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646915,true,2014-08-02 09:24:01.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646916,true,2014-08-02 22:09:11.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646917,true,2014-08-03 09:20:54.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646918,true,2014-08-03 22:05:47.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646919,true,2014-08-04 09:29:44.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646920,true,2014-08-04 22:05:01.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646921,true,2014-08-05 09:22:42.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646922,true,2014-08-05 22:05:12.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646923,true,2014-08-06 09:25:28.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646924,true,2014-08-06 22:04:02.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646925,true,2014-08-07 09:25:54.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646926,true,2014-08-07 22:06:41.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646927,true,2014-08-08 09:27:08.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646928,true,2014-08-08 22:05:35.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646929,true,2014-08-09 09:31:36.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646930,true,2014-08-09 22:02:49.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646931,true,2014-08-10 09:29:19.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646932,true,2014-08-10 22:01:41.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646933,true,2014-08-11 09:22:32.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646934,true,2014-08-11 22:06:41.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646935,true,2014-08-12 09:25:28.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646936,true,2014-08-12 22:03:47.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646937,true,2014-08-13 09:24:24.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646938,true,2014-08-13 22:03:07.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646939,true,2014-08-14 09:20:28.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646940,true,2014-08-14 22:00:10.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646941,true,2014-08-15 09:26:33.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646942,true,2014-08-15 22:00:23.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646943,true,2014-08-16 09:23:33.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646944,true,2014-08-16 21:59:16.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646945,true,2014-08-17 09:19:57.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646946,true,2014-08-17 22:03:07.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646947,true,2014-08-18 09:22:44.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646948,true,2014-08-18 21:59:29.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646949,true,2014-08-19 09:20:54.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646950,true,2014-08-19 22:02:49.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646951,true,2014-08-20 09:17:35.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646952,true,2014-08-20 21:59:23.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646953,true,2014-08-21 09:34:20.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646954,true,2014-08-21 22:01:41.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646955,true,2014-08-22 09:22:39.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646956,true,2014-08-22 22:03:31.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646957,true,2014-08-23 09:20:54.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646958,true,2014-08-23 22:00:28.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646959,true,2014-08-24 09:17:19.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646960,true,2014-08-24 22:02:49.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646961,true,2014-08-25 09:20:28.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646962,true,2014-08-25 22:03:31.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646963,true,2014-08-26 09:23:46.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646964,true,2014-08-26 22:02:23.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646965,true,2014-08-27 09:19:01.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646966,true,2014-08-27 21:58:53.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646967,true,2014-08-28 09:20:54.000,-54.07,-2.7,"-3.15:-54.07:-2.7:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646968,true,2014-08-28 22:01:41.000,-54.07,-2.7,"-3.15:-54.07:-2.25:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646969,true,2014-08-29 09:23:09.000,-54.07,-2.7,"-3.15:-54.07:-2.25:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646970,true,2014-08-29 22:00:27.000,-54.07,-2.7,"-3.15:-54.07:-2.25:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646971,true,2014-08-30 09:18:45.000,-54.07,-2.7,"-3.15:-54.07:-2.25:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
2549646972,true,2014-08-30 22:01:41.000,-54.07,-2.7,"-3.15:-54.07:-2.25:-54.07","solar-geolocator","Hirundo rustica","H982","H982","Argentine Barn Swallows"
