event-id,visible,timestamp,location-long,location-lat,comments,study-specific-measurement,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
1685863758,TRUE,10/18/13 4:29,-71.08950383,11.11273911,2,10/17/13 22:33:10/18/13 10:25,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863759,TRUE,10/18/13 16:30,-71.33387333,9.470570544,1,10/18/13 10:25:10/18/13 22:35,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863760,TRUE,10/19/13 4:31,-71.51872922,10.36592774,2,10/18/13 22:35:10/19/13 10:26,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863761,TRUE,10/19/13 16:28,-70.96196895,13.32191085,1,10/19/13 10:26:10/19/13 22:30,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863762,TRUE,10/20/13 4:25,-70.25505874,9.174399137,2,10/19/13 22:30:10/20/13 10:21,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863763,TRUE,10/20/13 16:29,-71.19334466,3.904763855,1,10/20/13 10:21:10/20/13 22:37,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863764,TRUE,10/21/13 4:31,-71.79236956,7.052193792,2,10/20/13 22:37:10/21/13 10:25,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863765,TRUE,10/21/13 16:29,-71.1770078,10.18275479,1,10/21/13 10:25:10/21/13 22:32,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863766,TRUE,10/22/13 4:27,-70.82240808,8.185848661,2,10/21/13 22:32:10/22/13 10:22,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863767,TRUE,10/22/13 16:26,-70.41399386,10.13995523,1,10/22/13 10:22:10/22/13 22:29,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863768,TRUE,10/23/13 4:25,-70.28015712,9.315866468,2,10/22/13 22:29:10/23/13 10:21,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863769,TRUE,10/23/13 16:18,-68.60381483,17.33854692,1,10/23/13 10:21:10/23/13 22:15,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863770,TRUE,10/24/13 4:17,-68.29544406,15.62453433,2,10/23/13 22:15:10/24/13 10:18,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863771,TRUE,10/24/13 16:20,-69.17837845,11.22860343,1,10/24/13 10:18:10/24/13 22:22,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863772,TRUE,10/25/13 4:21,-69.4678877,12.42291096,2,10/24/13 22:22:10/25/13 10:21,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863773,TRUE,10/25/13 16:20,-69.24982649,13.25050301,1,10/25/13 10:21:10/25/13 22:20,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863774,TRUE,10/26/13 4:19,-68.91545889,11.55490841,2,10/25/13 22:20:10/26/13 10:18,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863775,TRUE,10/26/13 16:15,-67.87767475,16.00365718,1,10/26/13 10:18:10/26/13 22:12,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863776,TRUE,10/27/13 4:15,-67.90749475,15.92050241,2,10/26/13 22:12:10/27/13 10:18,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863777,TRUE,10/27/13 16:18,-68.63204939,12.59586769,1,10/27/13 10:18:10/27/13 22:18,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863778,TRUE,10/28/13 4:18,-68.57992484,12.2127067,2,10/27/13 22:18:10/28/13 10:18,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863779,TRUE,10/28/13 16:15,-67.87133047,15.03462953,1,10/28/13 10:18:10/28/13 22:12,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863780,TRUE,10/29/13 4:17,-68.36307682,16.8594963,2,10/28/13 22:12:10/29/13 10:21,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863781,TRUE,10/29/13 16:17,-68.42251249,16.41668201,1,10/29/13 10:21:10/29/13 22:12,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863782,TRUE,10/30/13 4:16,-68.18105688,15.25955518,2,10/29/13 22:12:10/30/13 10:19,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863783,TRUE,10/30/13 16:14,-67.81236295,16.53141891,1,10/30/13 10:19:10/30/13 22:09,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863784,TRUE,10/31/13 4:15,-67.89596825,16.66472814,2,10/30/13 22:09:10/31/13 10:20,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863785,TRUE,10/31/13 16:17,-68.37979868,14.61791674,1,10/31/13 10:20:10/31/13 22:13,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863786,TRUE,11/1/13 4:17,-68.59193508,15.26398162,2,10/31/13 22:13:11/1/13 10:22,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863787,TRUE,11/1/13 16:15,-67.9178049,17.61142875,1,11/1/13 10:22:11/1/13 22:08,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863788,TRUE,11/2/13 4:17,-68.55532576,19.7307854,2,11/1/13 22:08:11/2/13 10:27,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863789,TRUE,11/2/13 16:14,-67.75450121,22.32771936,1,11/2/13 10:27:11/2/13 22:01,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863790,TRUE,11/3/13 4:09,-66.53613227,17.848155,2,11/2/13 22:01:11/3/13 10:17,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863791,TRUE,11/3/13 16:19,-68.96899178,8.859532188,1,11/3/13 10:17:11/3/13 22:21,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863792,TRUE,11/4/13 4:21,-69.40960794,10.37598264,2,11/3/13 22:21:11/4/13 10:21,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863793,TRUE,11/4/13 16:09,-66.48601041,20.4939848,1,11/4/13 10:21:11/4/13 21:57,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863794,TRUE,11/5/13 4:12,-67.1659375,22.53388429,2,11/4/13 21:57:11/5/13 10:26,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863795,TRUE,11/5/13 16:17,-68.4247949,18.17522828,1,11/5/13 10:26:11/5/13 22:08,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863796,TRUE,11/6/13 4:17,-68.47852723,18.18416506,2,11/5/13 22:08:11/6/13 10:26,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863797,TRUE,11/6/13 16:19,-69.03137994,16.18128941,1,11/6/13 10:26:11/6/13 22:12,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863798,TRUE,11/7/13 4:18,-68.71616922,14.98685857,2,11/6/13 22:12:11/7/13 10:24,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863799,TRUE,11/7/13 16:20,-69.17739708,13.32074343,1,11/7/13 10:24:11/7/13 22:16,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863800,TRUE,11/8/13 4:19,-69.06185435,12.82190576,2,11/7/13 22:16:11/8/13 10:23,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863801,TRUE,11/8/13 16:21,-69.52823499,11.17468523,1,11/8/13 10:23:11/8/13 22:20,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863802,TRUE,11/9/13 4:24,-70.15963186,13.14000797,2,11/8/13 22:20:11/9/13 10:28,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863803,TRUE,11/9/13 16:22,-69.63271406,14.71840364,1,11/9/13 10:28:11/9/13 22:15,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863804,TRUE,11/10/13 4:18,-68.72267417,11.69888071,2,11/9/13 22:15:11/10/13 10:21,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863805,TRUE,11/10/13 16:17,-68.37217282,12.71798073,1,11/10/13 10:21:11/10/13 22:13,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863806,TRUE,11/11/13 4:21,-69.31287266,15.54565828,2,11/10/13 22:13:11/11/13 10:29,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863807,TRUE,11/11/13 16:21,-69.3878579,15.19457796,1,11/11/13 10:29:11/11/13 22:13,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863808,TRUE,11/12/13 4:17,-68.44813079,12.19494846,2,11/11/13 22:13:11/12/13 10:21,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863809,TRUE,11/12/13 16:14,-67.50121943,14.98701688,1,11/12/13 10:21:11/12/13 22:06,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863810,TRUE,11/13/13 4:14,-67.52553219,14.94860351,2,11/12/13 22:06:11/13/13 10:22,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863811,TRUE,11/13/13 16:18,-68.50720191,11.89550972,1,11/13/13 10:22:11/13/13 22:14,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863812,TRUE,11/14/13 4:22,-69.56807439,14.9653292,2,11/13/13 22:14:11/14/13 10:30,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863813,TRUE,11/14/13 16:22,-69.4855653,15.10090634,1,11/14/13 10:30:11/14/13 22:14,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863814,TRUE,11/15/13 4:18,-68.58878505,12.37508293,2,11/14/13 22:14:11/15/13 10:23,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863815,TRUE,11/15/13 16:15,-67.72960015,14.78669219,1,11/15/13 10:23:11/15/13 22:07,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863816,TRUE,11/16/13 4:16,-67.96937981,15.37220997,2,11/15/13 22:07:11/16/13 10:25,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863817,TRUE,11/16/13 16:19,-68.69573146,13.20104962,1,11/16/13 10:25:11/16/13 22:13,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863818,TRUE,11/17/13 4:19,-68.54213593,12.6779594,2,11/16/13 22:13:11/17/13 10:24,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863819,TRUE,11/17/13 16:14,-67.41698993,15.75921928,1,11/17/13 10:24:11/17/13 22:04,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863820,TRUE,11/18/13 4:13,-67.15359551,14.93149982,2,11/17/13 22:04:11/18/13 10:22,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863821,TRUE,11/18/13 16:15,-67.62648535,13.52906087,1,11/18/13 10:22:11/18/13 22:08,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863822,TRUE,11/19/13 4:16,-67.86204782,14.09785058,2,11/18/13 22:08:11/19/13 10:25,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863823,TRUE,11/19/13 16:15,-67.58333139,14.77583042,1,11/19/13 10:25:11/19/13 22:06,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863824,TRUE,11/20/13 4:17,-67.85653466,15.42781826,2,11/19/13 22:06:11/20/13 10:27,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863825,TRUE,11/20/13 16:22,-69.28703156,11.45975806,1,11/20/13 10:27:11/20/13 22:18,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863826,TRUE,11/21/13 4:24,-69.75561962,12.66916232,2,11/20/13 22:18:11/21/13 10:31,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863827,TRUE,11/21/13 16:17,-67.80428287,17.76383476,1,11/21/13 10:31:11/21/13 22:02,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863828,TRUE,11/22/13 4:15,-67.31682912,16.40437743,2,11/21/13 22:02:11/22/13 10:27,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863829,TRUE,11/22/13 16:21,-68.89731713,12.15617796,1,11/22/13 10:27:11/22/13 22:15,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863830,TRUE,11/23/13 4:21,-68.79224576,11.81480127,2,11/22/13 22:15:11/23/13 10:27,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863831,TRUE,11/23/13 16:19,-68.31940641,13.0005686,1,11/23/13 10:27:11/23/13 22:12,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863832,TRUE,11/24/13 4:21,-68.76342138,14.09101202,2,11/23/13 22:12:11/24/13 10:31,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863833,TRUE,11/24/13 16:24,-69.36465791,12.46402323,1,11/24/13 10:31:11/24/13 22:17,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863834,TRUE,11/25/13 4:23,-69.04236449,11.56821419,2,11/24/13 22:17:11/25/13 10:28,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863835,TRUE,11/25/13 16:22,-68.87350667,11.95130729,1,11/25/13 10:28:11/25/13 22:16,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863836,TRUE,11/26/13 4:23,-69.1507238,12.60818034,2,11/25/13 22:16:11/26/13 10:31,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863837,TRUE,11/26/13 16:24,-69.28370453,12.21260521,1,11/26/13 10:31:11/26/13 22:17,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863838,TRUE,11/27/13 4:24,-69.22406143,12.00774191,2,11/26/13 22:17:11/27/13 10:31,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863839,TRUE,11/27/13 16:15,-66.94962597,17.61093167,1,11/27/13 10:31:11/27/13 21:59,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863840,TRUE,11/28/13 4:15,-66.86479201,17.33152486,2,11/27/13 21:59:11/28/13 10:30,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863841,TRUE,11/28/13 16:24,-69.09200314,11.76397266,1,11/28/13 10:30:11/28/13 22:18,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863842,TRUE,11/29/13 4:24,-68.96751365,11.4057186,2,11/28/13 22:18:11/29/13 10:30,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863843,TRUE,11/29/13 16:15,-66.68051372,16.96871758,1,11/29/13 10:30:11/29/13 22:00,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863844,TRUE,11/30/13 4:15,-66.6647046,16.86607078,2,11/29/13 22:00:11/30/13 10:30,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863845,TRUE,11/30/13 16:27,-69.71205351,9.348042524,1,11/30/13 10:30:11/30/13 22:24,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863846,TRUE,12/1/13 4:27,-69.75241868,9.415329343,2,11/30/13 22:24:12/1/13 10:31,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863847,TRUE,12/1/13 16:26,-69.29184314,10.52018807,1,12/1/13 10:31:12/1/13 22:21,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863848,TRUE,12/2/13 4:27,-69.54085649,11.09479278,2,12/1/13 22:21:12/2/13 10:33,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863849,TRUE,12/2/13 16:23,-68.57853643,13.39063187,1,12/2/13 10:33:12/2/13 22:14,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863850,TRUE,12/3/13 4:22,-68.23077522,12.51056356,2,12/2/13 22:14:12/3/13 10:31,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863851,TRUE,12/3/13 16:23,-68.44687659,11.95084003,1,12/3/13 10:31:12/3/13 22:16,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863852,TRUE,12/4/13 4:24,-68.46752638,11.96385923,2,12/3/13 22:16:12/4/13 10:31,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863853,TRUE,12/4/13 16:26,-69.13596924,10.32132157,1,12/4/13 10:31:12/4/13 22:22,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863854,TRUE,12/5/13 4:28,-69.49058736,11.14319951,2,12/4/13 22:22:12/5/13 10:35,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863855,TRUE,12/5/13 16:23,-68.29242639,13.95237767,1,12/5/13 10:35:12/5/13 22:12,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863856,TRUE,12/6/13 4:22,-67.99147777,13.20760595,2,12/5/13 22:12:12/6/13 10:33,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863857,TRUE,12/6/13 16:23,-68.08273727,12.95842223,1,12/6/13 10:33:12/6/13 22:14,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863858,TRUE,12/7/13 4:22,-67.83220536,12.33716744,2,12/6/13 22:14:12/7/13 10:31,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863859,TRUE,12/7/13 16:23,-68.04184579,11.81433777,1,12/7/13 10:31:12/7/13 22:16,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863860,TRUE,12/8/13 4:25,-68.33416625,12.4712485,2,12/7/13 22:16:12/8/13 10:34,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863861,TRUE,12/8/13 16:22,-67.508433,14.35738542,1,12/8/13 10:34:12/8/13 22:10,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863862,TRUE,12/9/13 4:22,-67.50240918,14.31196872,2,12/8/13 22:10:12/9/13 10:34,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863863,TRUE,12/9/13 16:26,-68.40856357,12.1887611,1,12/9/13 10:34:12/9/13 22:17,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863864,TRUE,12/10/13 4:26,-68.41628889,12.18218425,2,12/9/13 22:17:12/10/13 10:35,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863865,TRUE,12/10/13 16:31,-69.66660223,9.243846584,1,12/10/13 10:35:12/10/13 22:28,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863866,TRUE,12/11/13 4:31,-69.55682654,8.970179814,2,12/10/13 22:28:12/11/13 10:34,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863867,TRUE,12/11/13 16:27,-68.43074252,11.57480393,1,12/11/13 10:34:12/11/13 22:19,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863868,TRUE,12/12/13 4:30,-69.13187887,13.16666856,2,12/11/13 22:19:12/12/13 10:40,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863869,TRUE,12/12/13 16:27,-68.37230827,14.86993502,1,12/12/13 10:40:12/12/13 22:14,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863870,TRUE,12/13/13 4:23,-67.43500019,12.72058431,2,12/12/13 22:14:12/13/13 10:33,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863871,TRUE,12/13/13 16:27,-68.39642785,10.49529571,1,12/13/13 10:33:12/13/13 22:22,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863872,TRUE,12/14/13 4:30,-69.01880384,11.91130497,2,12/13/13 22:22:12/14/13 10:39,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863873,TRUE,12/14/13 16:34,-69.98530898,9.675072607,1,12/14/13 10:39:12/14/13 22:30,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863874,TRUE,12/15/13 4:37,-70.56607848,11.00013044,2,12/14/13 22:30:12/15/13 10:44,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863875,TRUE,12/15/13 16:39,-70.94945182,10.1084447,1,12/15/13 10:44:12/15/13 22:33,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863876,TRUE,12/16/13 4:36,-70.24934177,8.485163862,2,12/15/13 22:33:12/16/13 10:39,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863877,TRUE,12/16/13 16:30,-68.61778036,12.21713933,1,12/16/13 10:39:12/16/13 22:21,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863878,TRUE,12/17/13 4:31,-68.76517129,12.54137065,2,12/16/13 22:21:12/17/13 10:40,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863879,TRUE,12/17/13 16:34,-69.59666862,10.6406948,1,12/17/13 10:40:12/17/13 22:28,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863880,TRUE,12/18/13 4:35,-69.80224186,11.10299715,2,12/17/13 22:28:12/18/13 10:43,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863881,TRUE,12/18/13 16:38,-70.36564305,9.809754748,1,12/18/13 10:43:12/18/13 22:33,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863882,TRUE,12/19/13 4:40,-70.81085616,10.82242744,2,12/18/13 22:33:12/19/13 10:47,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863883,TRUE,12/19/13 16:40,-70.74921149,10.95870522,1,12/19/13 10:47:12/19/13 22:33,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863884,TRUE,12/20/13 4:36,-69.71011887,8.578063725,2,12/19/13 22:33:12/20/13 10:39,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863885,TRUE,12/20/13 16:38,-70.05885766,7.7740108,1,12/20/13 10:39:12/20/13 22:36,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863886,TRUE,12/21/13 4:38,-70.15315017,7.99011566,2,12/20/13 22:36:12/21/13 10:40,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863887,TRUE,12/21/13 16:36,-69.5556653,9.361797861,1,12/21/13 10:40:12/21/13 22:32,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863888,TRUE,12/22/13 4:36,-69.55615438,9.363280426,2,12/21/13 22:32:12/22/13 10:41,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863889,TRUE,12/22/13 16:37,-69.71282291,9.005195452,1,12/22/13 10:41:12/22/13 22:34,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
1685863890,TRUE,12/23/13 4:37,-69.69941158,8.976251055,2,12/22/13 22:34:12/23/13 10:41,solar-geolocator,Setophaga,A,A,Blackpoll Warbler eastern North America (data from DeLuca et al. 2015)
